0 -nan -nan -nan -nan 
0.53 0.111443 0.00735265 0.0681412 0.07072 
0.531 0.110034 0.0076738 0.0747868 0.0774 
0.532 0.108602 0.00799905 0.0817519 0.0843956 
0.533 0.107149 0.00832797 0.0890272 0.0916974 
0.534 0.105676 0.00866015 0.0966031 0.099296 
0.535 0.104184 0.00899517 0.10447 0.107182 
0.536 0.102676 0.00933264 0.112619 0.115346 
0.537 0.101151 0.00967213 0.12104 0.123778 
0.538 0.099613 0.0100133 0.129723 0.132469 
0.539 0.0980617 0.0103557 0.138658 0.141409 
0.54 0.0964989 0.010699 0.147836 0.150588 
0.541 0.0949259 0.0110428 0.157247 0.159996 
0.542 0.0933439 0.0113867 0.166881 0.169624 
0.543 0.0917544 0.0117304 0.176727 0.179462 
0.544 0.0901586 0.0120736 0.186778 0.1895 
0.545 0.0885576 0.0124159 0.197021 0.199728 
0.546 0.0869529 0.0127569 0.207448 0.210137 
0.547 0.0853455 0.0130964 0.218049 0.220716 
0.548 0.0837367 0.0134341 0.228814 0.231457 
0.549 0.0821276 0.0137695 0.239734 0.242349 
0.55 0.0805194 0.0141025 0.250798 0.253383 
0.551 0.0789133 0.0144328 0.261997 0.264549 
0.552 0.0773103 0.01476 0.273321 0.275838 
0.553 0.0757115 0.015084 0.284762 0.287241 
0.554 0.074118 0.0154044 0.296309 0.298748 
0.555 0.0725308 0.0157209 0.307953 0.31035 
0.556 0.0709509 0.0160335 0.319686 0.322037 
0.557 0.0693793 0.0163417 0.331497 0.333802 
0.558 0.0678169 0.0166454 0.343379 0.345634 
0.559 0.0662647 0.0169445 0.355321 0.357525 
0.56 0.0647236 0.0172385 0.367316 0.369466 
0.561 0.0631945 0.0175275 0.379354 0.381449 
0.562 0.0616783 0.0178112 0.391427 0.393466 
0.563 0.0601756 0.0180893 0.403526 0.405507 
0.564 0.0586875 0.0183618 0.415644 0.417564 
0.565 0.0572146 0.0186285 0.427772 0.42963 
0.566 0.0557577 0.0188892 0.439901 0.441697 
0.567 0.0543175 0.0191438 0.452025 0.453756 
0.568 0.0528948 0.0193921 0.464135 0.4658 
0.569 0.0514902 0.019634 0.476223 0.477821 
0.57 0.0501043 0.0198694 0.488283 0.489813 
0.571 0.0487379 0.0200982 0.500307 0.501767 
0.572 0.0473914 0.0203203 0.512287 0.513677 
0.573 0.0460654 0.0205356 0.524216 0.525535 
0.574 0.0447606 0.0207439 0.536089 0.537336 
0.575 0.0434775 0.0209453 0.547897 0.549071 
0.576 0.0422164 0.0211396 0.559635 0.560735 
0.577 0.040978 0.0213268 0.571295 0.572322 
0.578 0.0397627 0.0215068 0.582873 0.583825 
0.579 0.0385708 0.0216796 0.594361 0.595238 
0.58 0.0374029 0.0218451 0.605754 0.606555 
0.581 0.0362593 0.0220033 0.617046 0.617771 
0.582 0.0351403 0.0221542 0.628231 0.62888 
0.583 0.0340463 0.0222977 0.639304 0.639877 
0.584 0.0329776 0.0224338 0.65026 0.650756 
0.585 0.0319345 0.0225625 0.661093 0.661512 
0.586 0.0309173 0.0226838 0.671799 0.672142 
0.587 0.0299262 0.0227977 0.682373 0.682638 
0.588 0.0289614 0.0229042 0.692809 0.692999 
0.589 0.0280232 0.0230034 0.703105 0.703218 
0.59 0.0271117 0.0230952 0.713255 0.713291 
0.591 0.0262272 0.0231796 0.723255 0.723215 
0.592 0.0253697 0.0232568 0.733101 0.732986 
0.593 0.0245393 0.0233266 0.74279 0.742599 
0.594 0.0237363 0.0233893 0.752317 0.752052 
0.595 0.0229607 0.0234447 0.76168 0.76134 
0.596 0.0222125 0.023493 0.770875 0.77046 
0.597 0.0214919 0.0235342 0.779898 0.77941 
0.598 0.0207987 0.0235683 0.788746 0.788185 
0.599 0.0201332 0.0235955 0.797418 0.796784 
0.6 0.0194953 0.0236158 0.805909 0.805204 
0.601 0.0188849 0.0236292 0.814217 0.813441 
0.602 0.0183021 0.0236358 0.82234 0.821494 
0.603 0.0177468 0.0236358 0.830276 0.82936 
0.604 0.0172189 0.0236291 0.838022 0.837038 
0.605 0.0167184 0.0236159 0.845576 0.844524 
0.606 0.0162451 0.0235962 0.852937 0.851818 
0.607 0.0157991 0.0235702 0.860102 0.858917 
0.608 0.0153801 0.0235379 0.867069 0.86582 
0.609 0.0149881 0.0234994 0.873839 0.872525 
0.61 0.0146229 0.0234548 0.880408 0.879031 
0.611 0.0142843 0.0234043 0.886776 0.885337 
0.612 0.0139722 0.0233478 0.892942 0.891442 
0.613 0.0136865 0.0232856 0.898905 0.897345 
0.614 0.0134269 0.0232177 0.904663 0.903045 
0.615 0.0131932 0.0231442 0.910217 0.908541 
0.616 0.0129852 0.0230653 0.915565 0.913832 
0.617 0.0128028 0.022981 0.920707 0.918919 
0.618 0.0126456 0.0228914 0.925642 0.9238 
0.619 0.0125135 0.0227968 0.930371 0.928476 
0.62 0.0124062 0.0226971 0.934892 0.932946 
0.621 0.0123234 0.0225925 0.939207 0.93721 
0.622 0.0122649 0.0224831 0.943314 0.941268 
0.623 0.0122305 0.0223691 0.947215 0.945121 
0.624 0.0122198 0.0222505 0.950909 0.948768 
0.625 0.0122325 0.0221275 0.954397 0.952211 
0.626 0.0122684 0.0220002 0.957679 0.955448 
0.627 0.0123272 0.0218687 0.960755 0.958482 
0.628 0.0124085 0.0217332 0.963627 0.961312 
0.629 0.0125121 0.0215936 0.966294 0.963939 
0.63 0.0126377 0.0214503 0.968758 0.966365 
0.631 0.0127848 0.0213033 0.97102 0.968589 
0.632 0.0129533 0.0211526 0.97308 0.970613 
0.633 0.0131427 0.0209985 0.97494 0.972438 
0.634 0.0133527 0.0208411 0.976601 0.974065 
0.635 0.013583 0.0206805 0.978063 0.975495 
0.636 0.0138333 0.0205167 0.979328 0.976729 
0.637 0.0141031 0.02035 0.980398 0.97777 
0.638 0.0143922 0.0201805 0.981273 0.978617 
0.639 0.0147002 0.0200082 0.981956 0.979272 
0.64 0.0150268 0.0198333 0.982447 0.979738 
0.641 0.0153715 0.0196559 0.982748 0.980016 
0.642 0.015734 0.0194761 0.982862 0.980106 
0.643 0.016114 0.0192941 0.982789 0.980012 
0.644 0.0165111 0.0191099 0.982531 0.979734 
0.645 0.0169249 0.0189237 0.982091 0.979275 
0.646 0.017355 0.0187356 0.98147 0.978636 
0.647 0.0178012 0.0185457 0.980669 0.977819 
0.648 0.0182629 0.0183541 0.979692 0.976827 
0.649 0.0187399 0.018161 0.978539 0.97566 
0.65 0.0192318 0.0179664 0.977214 0.974322 
0.651 0.0197382 0.0177705 0.975717 0.972815 
0.652 0.0202587 0.0175733 0.974052 0.971139 
0.653 0.020793 0.0173751 0.972219 0.969298 
0.654 0.0213407 0.0171758 0.970223 0.967294 
0.655 0.0219013 0.0169755 0.968064 0.965129 
0.656 0.0224747 0.0167745 0.965745 0.962805 
0.657 0.0230603 0.0165728 0.963268 0.960324 
0.658 0.0236578 0.0163705 0.960636 0.95769 
0.659 0.0242669 0.0161677 0.957851 0.954903 
0.66 0.0248871 0.0159645 0.954916 0.951967 
0.661 0.0255181 0.0157609 0.951832 0.948884 
0.662 0.0261596 0.0155572 0.948602 0.945656 
0.663 0.0268112 0.0153534 0.945229 0.942286 
0.664 0.0274725 0.0151496 0.941715 0.938776 
0.665 0.0281431 0.0149458 0.938063 0.935129 
0.666 0.0288228 0.0147422 0.934275 0.931347 
0.667 0.0295111 0.0145389 0.930353 0.927433 
0.668 0.0302077 0.0143359 0.926301 0.923389 
0.669 0.0309123 0.0141333 0.92212 0.919217 
0.67 0.0316245 0.0139313 0.917813 0.914921 
0.671 0.0323439 0.0137298 0.913384 0.910503 
0.672 0.0330703 0.0135291 0.908833 0.905964 
0.673 0.0338032 0.0133291 0.904165 0.901309 
0.674 0.0345424 0.0131299 0.899381 0.89654 
0.675 0.0352875 0.0129316 0.894484 0.891658 
0.676 0.0360382 0.0127344 0.889477 0.886667 
0.677 0.0367941 0.0125382 0.884362 0.881569 
0.678 0.037555 0.0123431 0.879143 0.876367 
0.679 0.0383205 0.0121493 0.87382 0.871063 
0.68 0.0390902 0.0119567 0.868398 0.865661 
0.681 0.039864 0.0117655 0.862879 0.860161 
0.682 0.0406414 0.0115756 0.857265 0.854568 
0.683 0.0414222 0.0113873 0.851558 0.848884 
0.684 0.042206 0.0112004 0.845763 0.843111 
0.685 0.0429926 0.0110152 0.83988 0.837251 
0.686 0.0437817 0.0108316 0.833913 0.831308 
0.687 0.0445729 0.0106497 0.827864 0.825284 
0.688 0.045366 0.0104696 0.821735 0.819181 
0.689 0.0461607 0.0102913 0.81553 0.813002 
0.69 0.0469567 0.0101149 0.809251 0.80675 
0.691 0.0477538 0.00994039 0.8029 0.800426 
0.692 0.0485517 0.00976785 0.79648 0.794034 
0.693 0.04935 0.00959733 0.789994 0.787576 
0.694 0.0501486 0.00942887 0.783443 0.781055 
0.695 0.0509471 0.00926251 0.77683 0.774472 
0.696 0.0517454 0.00909831 0.770158 0.76783 
0.697 0.0525431 0.0089363 0.76343 0.761133 
0.698 0.0533401 0.00877652 0.756647 0.754381 
0.699 0.054136 0.00861901 0.749812 0.747578 
0.7 0.0549307 0.0084638 0.742927 0.740725 
0.701 0.0557238 0.00831094 0.735995 0.733826 
0.702 0.0565153 0.00816045 0.729019 0.726883 
0.703 0.0573047 0.00801237 0.721999 0.719897 
0.704 0.058092 0.00786673 0.71494 0.712872 
0.705 0.0588768 0.00772356 0.707842 0.705809 
0.706 0.0596591 0.00758289 0.700709 0.698711 
0.707 0.0604384 0.00744474 0.693543 0.691579 
0.708 0.0612148 0.00730913 0.686345 0.684417 
0.709 0.0619879 0.00717611 0.679119 0.677227 
0.71 0.0627576 0.00704567 0.671865 0.670009 
0.711 0.0635236 0.00691786 0.664588 0.662768 
0.712 0.0642857 0.00679268 0.657287 0.655504 
0.713 0.0650439 0.00667016 0.649967 0.648221 
0.714 0.0657979 0.00655031 0.642628 0.640919 
0.715 0.0665474 0.00643315 0.635273 0.633602 
0.716 0.0672925 0.0063187 0.627904 0.62627 
0.717 0.0680328 0.00620696 0.620522 0.618927 
0.718 0.0687682 0.00609796 0.613131 0.611574 
0.719 0.0694985 0.0059917 0.605732 0.604213 
0.72 0.0702236 0.0058882 0.598327 0.596846 
0.721 0.0709434 0.00578745 0.590917 0.589475 
0.722 0.0716576 0.00568948 0.583505 0.582102 
0.723 0.0723662 0.00559428 0.576093 0.574729 
0.724 0.0730689 0.00550187 0.568682 0.567357 
0.725 0.0737657 0.00541224 0.561275 0.559988 
0.726 0.0744564 0.00532541 0.553872 0.552625 
0.727 0.0751409 0.00524137 0.546477 0.545269 
0.728 0.075819 0.00516013 0.53909 0.537921 
0.729 0.0764907 0.00508168 0.531714 0.530584 
0.73 0.0771558 0.00500603 0.524349 0.523258 
0.731 0.0778141 0.00493317 0.516998 0.515947 
0.732 0.0784657 0.00486311 0.509663 0.508651 
0.733 0.0791103 0.00479583 0.502344 0.501372 
0.734 0.0797478 0.00473134 0.495045 0.494111 
0.735 0.0803782 0.00466963 0.487765 0.48687 
0.736 0.0810014 0.0046107 0.480507 0.479652 
0.737 0.0816172 0.00455454 0.473272 0.472456 
0.738 0.0822256 0.00450113 0.466062 0.465285 
0.739 0.0828265 0.00445048 0.458878 0.45814 
0.74 0.0834198 0.00440257 0.451722 0.451022 
0.741 0.0840054 0.00435739 0.444594 0.443934 
0.742 0.0845832 0.00431494 0.437497 0.436875 
0.743 0.0851532 0.00427519 0.430432 0.429849 
0.744 0.0857152 0.00423815 0.4234 0.422855 
0.745 0.0862693 0.0042038 0.416403 0.415896 
0.746 0.0868153 0.00417211 0.409441 0.408972 
0.747 0.0873532 0.00414309 0.402516 0.402085 
0.748 0.0878829 0.00411671 0.395629 0.395235 
0.749 0.0884044 0.00409296 0.388781 0.388426 
0.75 0.0889176 0.00407182 0.381974 0.381656 
0.751 0.0894225 0.00405328 0.375209 0.374928 
0.752 0.0899189 0.00403732 0.368486 0.368242 
0.753 0.090407 0.00402392 0.361808 0.361601 
0.754 0.0908865 0.00401306 0.355174 0.355004 
0.755 0.0913576 0.00400473 0.348587 0.348452 
0.756 0.0918201 0.00399891 0.342046 0.341948 
0.757 0.092274 0.00399556 0.335554 0.335492 
0.758 0.0927192 0.00399469 0.329111 0.329084 
0.759 0.0931559 0.00399626 0.322717 0.322726 
0.76 0.0935838 0.00400025 0.316375 0.316419 
0.761 0.0940031 0.00400664 0.310085 0.310163 
0.762 0.0944136 0.00401542 0.303847 0.30396 
0.763 0.0948154 0.00402655 0.297663 0.29781 
0.764 0.0952084 0.00404001 0.291533 0.291714 
0.765 0.0955927 0.00405579 0.285458 0.285673 
0.766 0.0959682 0.00407385 0.27944 0.279688 
0.767 0.0963348 0.00409418 0.273478 0.27376 
0.768 0.0966927 0.00411674 0.267574 0.267888 
0.769 0.0970417 0.00414153 0.261728 0.262075 
0.77 0.097382 0.0041685 0.255941 0.25632 
0.771 0.0977134 0.00419763 0.250214 0.250625 
0.772 0.098036 0.00422891 0.244547 0.244989 
0.773 0.0983499 0.0042623 0.238941 0.239414 
0.774 0.0986549 0.00429777 0.233396 0.2339 
0.775 0.0989511 0.00433531 0.227914 0.228448 
0.776 0.0992385 0.00437488 0.222494 0.223059 
0.777 0.0995171 0.00441647 0.217137 0.217732 
0.778 0.099787 0.00446003 0.211844 0.212468 
0.779 0.100048 0.00450555 0.206616 0.207269 
0.78 0.1003 0.00455299 0.201452 0.202134 
0.781 0.100544 0.00460234 0.196354 0.197064 
0.782 0.100779 0.00465356 0.191321 0.192059 
0.783 0.101005 0.00470662 0.186354 0.187119 
0.784 0.101223 0.0047615 0.181453 0.182246 
0.785 0.101432 0.00481817 0.17662 0.17744 
0.786 0.101632 0.0048766 0.171854 0.1727 
0.787 0.101824 0.00493677 0.167155 0.168028 
0.788 0.102008 0.00499863 0.162524 0.163423 
0.789 0.102182 0.00506218 0.157962 0.158886 
0.79 0.102349 0.00512737 0.153468 0.154417 
0.791 0.102507 0.00519419 0.149043 0.150016 
0.792 0.102656 0.00526259 0.144687 0.145684 
0.793 0.102797 0.00533256 0.1404 0.141422 
0.794 0.10293 0.00540406 0.136183 0.137228 
0.795 0.103054 0.00547707 0.132036 0.133104 
0.796 0.10317 0.00555155 0.127959 0.129049 
0.797 0.103278 0.00562748 0.123952 0.125064 
0.798 0.103378 0.00570484 0.120015 0.121149 
0.799 0.10347 0.00578358 0.116148 0.117304 
0.8 0.103553 0.00586369 0.112352 0.113529 
0.801 0.103629 0.00594513 0.108627 0.109825 
0.802 0.103696 0.00602788 0.104973 0.106191 
0.803 0.103756 0.0061119 0.10139 0.102627 
0.804 0.103807 0.00619717 0.097877 0.099134 
0.805 0.103851 0.00628367 0.0944355 0.0957115 
0.806 0.103887 0.00637135 0.091065 0.0923597 
0.807 0.103916 0.0064602 0.0877656 0.0890786 
0.808 0.103936 0.00655019 0.0845373 0.0858682 
0.809 0.103949 0.00664128 0.0813801 0.0827285 
0.81 0.103954 0.00673345 0.078294 0.0796594 
0.811 0.103952 0.00682667 0.0752789 0.076661 
0.812 0.103943 0.00692092 0.0723348 0.0737332 
0.813 0.103926 0.00701617 0.0694617 0.070876 
0.814 0.103901 0.00711238 0.0666595 0.0680893 
0.815 0.103869 0.00720953 0.0639281 0.065373 
0.816 0.10383 0.0073076 0.0612674 0.062727 
0.817 0.103784 0.00740655 0.0586774 0.0601513 
0.818 0.103731 0.00750637 0.0561579 0.0576457 
0.819 0.103671 0.00760701 0.0537087 0.0552101 
0.82 0.103603 0.00770847 0.0513299 0.0528444 
0.821 0.103529 0.0078107 0.0490211 0.0505484 
0.822 0.103448 0.00791368 0.0467823 0.0483219 
0.823 0.10336 0.00801739 0.0446133 0.0461649 
0.824 0.103265 0.0081218 0.0425139 0.0440771 
0.825 0.103164 0.00822688 0.040484 0.0420584 
0.826 0.103056 0.00833262 0.0385232 0.0401085 
0.827 0.102941 0.00843897 0.0366315 0.0382273 
0.828 0.10282 0.00854592 0.0348086 0.0364145 
0.829 0.102692 0.00865344 0.0330543 0.0346699 
0.83 0.102559 0.00876151 0.0313684 0.0329933 
0.831 0.102418 0.0088701 0.0297505 0.0313844 
0.832 0.102272 0.00897919 0.0282005 0.0298431 
0.833 0.102119 0.00908875 0.0267181 0.0283689 
0.834 0.101961 0.00919875 0.025303 0.0269617 
0.835 0.101796 0.00930918 0.023955 0.0256212 
0.836 0.101625 0.00942001 0.0226737 0.0243471 
0.837 0.101449 0.00953122 0.0214589 0.0231391 
0.838 0.101266 0.00964277 0.0203103 0.0219969 
0.839 0.101078 0.00975466 0.0192276 0.0209203 
0.84 0.100884 0.00986685 0.0182103 0.0199088 
0.841 0.100684 0.00997932 0.0172583 0.0189622 
0.842 0.100479 0.0100921 0.0163713 0.0180802 
0.843 0.100269 0.010205 0.0155487 0.0172624 
0.844 0.100053 0.0103182 0.0147904 0.0165084 
0.845 0.0998314 0.0104316 0.014096 0.015818 
0.846 0.0996048 0.0105451 0.013465 0.0151908 
0.847 0.0993729 0.0106588 0.0128973 0.0146264 
0.848 0.0991359 0.0107727 0.0123923 0.0141245 
0.849 0.0988938 0.0108866 0.0119497 0.0136846 
0.85 0.0986467 0.0110006 0.0115692 0.0133065 
0.851 0.0983946 0.0111147 0.0112503 0.0129897 
0.852 0.0981377 0.0112288 0.0109927 0.0127339 
0.853 0.097876 0.011343 0.010796 0.0125386 
0.854 0.0976095 0.0114571 0.0106597 0.0124035 
0.855 0.0973384 0.0115712 0.0105835 0.0123281 
0.856 0.0970627 0.0116853 0.010567 0.0123121 
0.857 0.0967824 0.0117994 0.0106098 0.0123551 
0.858 0.0964977 0.0119134 0.0107113 0.0124566 
0.859 0.0962085 0.0120272 0.0108713 0.0126162 
0.86 0.0959151 0.012141 0.0110893 0.0128335 
0.861 0.0956174 0.0122546 0.0113649 0.0131081 
0.862 0.0953155 0.0123681 0.0116975 0.0134395 
0.863 0.0950095 0.0124814 0.0120869 0.0138274 
0.864 0.0946994 0.0125946 0.0125325 0.0142712 
0.865 0.0943853 0.0127075 0.013034 0.0147706 
0.866 0.0940673 0.0128202 0.0135908 0.015325 
0.867 0.0937454 0.0129327 0.0142025 0.0159342 
0.868 0.0934198 0.0130449 0.0148687 0.0165975 
0.869 0.0930904 0.0131569 0.015589 0.0173145 
0.87 0.0927574 0.0132686 0.0163627 0.0180849 
0.871 0.0924208 0.0133799 0.0171896 0.0189081 
0.872 0.0920807 0.013491 0.0180691 0.0197836 
0.873 0.0917371 0.0136017 0.0190008 0.0207111 
0.874 0.0913901 0.0137121 0.0199842 0.0216901 
0.875 0.0910398 0.0138221 0.0210188 0.02272 
0.876 0.0906862 0.0139317 0.0221041 0.0238004 
0.877 0.0903294 0.014041 0.0232398 0.0249309 
0.878 0.0899695 0.0141498 0.0244253 0.026111 
0.879 0.0896065 0.0142582 0.0256601 0.0273402 
0.88 0.0892405 0.0143662 0.0269438 0.028618 
0.881 0.0888715 0.0144737 0.0282758 0.029944 
0.882 0.0884997 0.0145807 0.0296558 0.0313177 
0.883 0.0881251 0.0146873 0.0310832 0.0327385 
0.884 0.0877477 0.0147934 0.0325575 0.0342061 
0.885 0.0873676 0.014899 0.0340783 0.03572 
0.886 0.0869848 0.0150041 0.035645 0.0372795 
0.887 0.0865995 0.0151086 0.0372572 0.0388844 
0.888 0.0862117 0.0152126 0.0389144 0.0405341 
0.889 0.0858215 0.0153161 0.0406162 0.042228 
0.89 0.0854288 0.015419 0.0423619 0.0439658 
0.891 0.0850338 0.0155213 0.0441512 0.0457469 
0.892 0.0846366 0.015623 0.0459835 0.0475709 
0.893 0.0842371 0.0157242 0.0478584 0.0494373 
0.894 0.0838355 0.0158247 0.0497753 0.0513455 
0.895 0.0834318 0.0159246 0.0517338 0.0532952 
0.896 0.083026 0.0160239 0.0537334 0.0552857 
0.897 0.0826183 0.0161225 0.0557737 0.0573167 
0.898 0.0822087 0.0162205 0.057854 0.0593876 
0.899 0.0817972 0.0163178 0.0599739 0.0614979 
0.9 0.0813838 0.0164145 0.062133 0.0636473 
0.901 0.0809688 0.0165105 0.0643307 0.0658351 
0.902 0.080552 0.0166058 0.0665665 0.0680609 
0.903 0.0801336 0.0167004 0.0688401 0.0703242 
0.904 0.0797136 0.0167943 0.0711508 0.0726246 
0.905 0.0792921 0.0168875 0.0734982 0.0749615 
0.906 0.0788691 0.0169799 0.0758818 0.0773344 
0.907 0.0784447 0.0170717 0.0783011 0.079743 
0.908 0.0780189 0.0171627 0.0807557 0.0821866 
0.909 0.0775917 0.0172529 0.083245 0.0846649 
0.91 0.0771634 0.0173424 0.0857686 0.0871773 
0.911 0.0767338 0.0174311 0.0883259 0.0897233 
0.912 0.076303 0.0175191 0.0909166 0.0923026 
0.913 0.0758711 0.0176063 0.0935401 0.0949145 
0.914 0.0754382 0.0176927 0.096196 0.0975587 
0.915 0.0750043 0.0177784 0.0988838 0.100235 
0.916 0.0745694 0.0178632 0.101603 0.102942 
0.917 0.0741336 0.0179472 0.104353 0.10568 
0.918 0.0736969 0.0180305 0.107133 0.108448 
0.919 0.0732594 0.0181129 0.109944 0.111247 
0.92 0.0728212 0.0181945 0.112784 0.114074 
0.921 0.0723822 0.0182753 0.115653 0.116931 
0.922 0.0719426 0.0183552 0.118551 0.119816 
0.923 0.0715023 0.0184343 0.121476 0.122729 
0.924 0.0710615 0.0185126 0.12443 0.12567 
0.925 0.0706201 0.0185901 0.12741 0.128637 
0.926 0.0701783 0.0186666 0.130418 0.131632 
0.927 0.069736 0.0187424 0.133451 0.134652 
0.928 0.0692933 0.0188173 0.13651 0.137699 
0.929 0.0688502 0.0188913 0.139595 0.14077 
0.93 0.0684069 0.0189644 0.142705 0.143867 
0.931 0.0679632 0.0190367 0.145839 0.146987 
0.932 0.0675194 0.0191081 0.148997 0.150132 
0.933 0.0670754 0.0191787 0.152178 0.1533 
0.934 0.0666312 0.0192484 0.155383 0.156492 
0.935 0.0661869 0.0193171 0.158611 0.159705 
0.936 0.0657426 0.019385 0.16186 0.162941 
0.937 0.0652983 0.019452 0.165131 0.166199 
0.938 0.064854 0.0195182 0.168424 0.169478 
0.939 0.0644097 0.0195834 0.171738 0.172778 
0.94 0.0639656 0.0196477 0.175072 0.176098 
0.941 0.0635216 0.0197112 0.178426 0.179439 
0.942 0.0630778 0.0197737 0.1818 0.182798 
0.943 0.0626342 0.0198353 0.185193 0.186178 
0.944 0.0621908 0.0198961 0.188605 0.189575 
0.945 0.0617478 0.0199559 0.192035 0.192991 
0.946 0.0613051 0.0200148 0.195483 0.196425 
0.947 0.0608627 0.0200728 0.198948 0.199877 
0.948 0.0604208 0.0201299 0.202431 0.203345 
0.949 0.0599792 0.0201861 0.20593 0.206831 
0.95 0.0595382 0.0202414 0.209446 0.210332 
0.951 0.0590977 0.0202958 0.212977 0.21385 
0.952 0.0586577 0.0203492 0.216524 0.217382 
0.953 0.0582182 0.0204018 0.220086 0.22093 
0.954 0.0577794 0.0204534 0.223663 0.224493 
0.955 0.0573413 0.0205041 0.227254 0.22807 
0.956 0.0569038 0.0205539 0.230859 0.23166 
0.957 0.056467 0.0206028 0.234478 0.235264 
0.958 0.0560309 0.0206508 0.238109 0.238882 
0.959 0.0555956 0.0206978 0.241753 0.242512 
0.96 0.0551611 0.020744 0.24541 0.246154 
0.961 0.0547275 0.0207892 0.249078 0.249808 
0.962 0.0542947 0.0208335 0.252759 0.253474 
0.963 0.0538628 0.0208769 0.25645 0.257151 
0.964 0.0534318 0.0209194 0.260152 0.260839 
0.965 0.0530017 0.020961 0.263865 0.264538 
0.966 0.0525727 0.0210016 0.267588 0.268246 
0.967 0.0521446 0.0210414 0.27132 0.271965 
0.968 0.0517175 0.0210802 0.275062 0.275692 
0.969 0.0512916 0.0211182 0.278813 0.279429 
0.97 0.0508667 0.0211552 0.282572 0.283174 
0.971 0.0504429 0.0211913 0.28634 0.286928 
0.972 0.0500202 0.0212265 0.290116 0.29069 
0.973 0.0495988 0.0212609 0.293899 0.294459 
0.974 0.0491785 0.0212943 0.29769 0.298235 
0.975 0.0487594 0.0213268 0.301488 0.302019 
0.976 0.0483415 0.0213584 0.305292 0.305809 
0.977 0.0479249 0.0213892 0.309102 0.309606 
0.978 0.0475096 0.021419 0.312918 0.313408 
0.979 0.0470957 0.0214479 0.31674 0.317216 
0.98 0.046683 0.021476 0.320568 0.321029 
0.981 0.0462717 0.0215031 0.3244 0.324847 
0.982 0.0458618 0.0215294 0.328236 0.32867 
0.983 0.0454532 0.0215548 0.332077 0.332498 
0.984 0.0450461 0.0215793 0.335922 0.336329 
0.985 0.0446405 0.021603 0.339771 0.340164 
0.986 0.0442363 0.0216258 0.343623 0.344002 
0.987 0.0438335 0.0216477 0.347478 0.347843 
0.988 0.0434323 0.0216687 0.351335 0.351687 
0.989 0.0430326 0.0216888 0.355195 0.355534 
0.99 0.0426345 0.0217081 0.359058 0.359383 
0.991 0.0422379 0.0217266 0.362922 0.363233 
0.992 0.0418429 0.0217442 0.366787 0.367086 
0.993 0.0414494 0.0217609 0.370654 0.370939 
0.994 0.0410576 0.0217767 0.374522 0.374794 
0.995 0.0406675 0.0217918 0.37839 0.378649 
0.996 0.040279 0.021806 0.382259 0.382505 
0.997 0.0398921 0.0218193 0.386128 0.38636 
0.998 0.039507 0.0218318 0.389997 0.390216 
0.999 0.0391235 0.0218435 0.393865 0.394072 
1 0.0387418 0.0218543 0.397733 0.397926 
1.001 0.0383618 0.0218643 0.401599 0.40178 
1.002 0.0379835 0.0218735 0.405464 0.405632 
1.003 0.037607 0.0218818 0.409328 0.409483 
1.004 0.0372323 0.0218894 0.41319 0.413333 
1.005 0.0368594 0.0218961 0.41705 0.41718 
1.006 0.0364883 0.0219021 0.420907 0.421025 
1.007 0.036119 0.0219072 0.424762 0.424868 
1.008 0.0357515 0.0219115 0.428615 0.428708 
1.009 0.0353859 0.021915 0.432464 0.432544 
1.01 0.0350222 0.0219177 0.436309 0.436378 
